web-scraper-order,web-scraper-start-url,categories,categories-href,openindiv,openindiv-href,pricinglink,pricinglink-href,Current_Price,Depreciation,Down_Payment,Installment,Road_Tax,OMV,ARF,VES,Vehicle Name,specslink,specslink-href,eng_cap,engine_type,top_speed,Fuel_consumption,tank_cap,veh_type,featureslink,featureslink-href,KeylessEntry,AutoWipers,AutoHeadlights,PaddleShift,ElectricPBrake,SmartKey,RemoteBoot,ElectricSeat,ReverseCam,Power
"1600871492-191","https://www.sgcarmart.com/new_cars/index.php","Nissan","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Nissan","Nissan Elgrand","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11487","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11487","null","null","null","null","null","null","null","null","Nissan Elgrand","null","","","","","","","","","","","","","","","","","","",""
"1600870297-10","https://www.sgcarmart.com/new_cars/index.php","Volkswagen","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Volkswagen","Volkswagen Transporter","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12070","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12070","null","null","null","null","null","null","null","null","Volkswagen Transporter","null","","","","","","","","","","","","","","","","","","",""
"1600871403-177","https://www.sgcarmart.com/new_cars/index.php","Perodua","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Perodua","Perodua Myvi","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12462","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12462","null","null","null","null","null","null","null","null","Perodua Myvi","null","","","","","","","","","","","","","","","","","","",""
"1600870462-36","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota GR Supra","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12591","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12591","null","null","null","null","null","null","null","null","Toyota GR Supra(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600870264-6","https://www.sgcarmart.com/new_cars/index.php","Volvo","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Volvo","Volvo XC60","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12160","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12160","null","null","null","null","null","null","null","null","Volvo XC60","null","","","","","","","","","","","","","","","","","","",""
"1600873953-519","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW 2 Series Active Tourer","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11626","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11626","null","null","null","null","null","null","null","null","BMW 2 Series Active Tourer","null","","","","","","","","","","","","","","","","","","",""
"1600872655-371","https://www.sgcarmart.com/new_cars/index.php","Jeep","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Jeep","Jeep Compass","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12279","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12279","null","null","null","null","null","null","null","null","Jeep Compass","null","","","","","","","","","","","","","","","","","","",""
"1600874505-586","https://www.sgcarmart.com/new_cars/index.php","Alfa Romeo","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Alfa+Romeo","Alfa Romeo Stelvio","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12392","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12392","null","null","null","null","null","null","null","null","Alfa Romeo Stelvio","null","","","","","","","","","","","","","","","","","","",""
"1600871632-212","https://www.sgcarmart.com/new_cars/index.php","MINI","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=MINI","MINI Cooper S 5-Door","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12341","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12341","null","null","null","null","null","null","null","null","MINI Cooper S 5-Door","null","","","","","","","","","","","","","","","","","","",""
"1600872287-313","https://www.sgcarmart.com/new_cars/index.php","Maserati","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Maserati","Maserati Quattroporte","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12226","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12226","null","null","null","null","null","null","null","null","Maserati Quattroporte","null","","","","","","","","","","","","","","","","","","",""
"1600871004-123","https://www.sgcarmart.com/new_cars/index.php","SEAT","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=SEAT","SEAT Leon CUPRA","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11975","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11975","null","null","null","null","null","null","null","null","SEAT Leon CUPRA","null","","","","","","","","","","","","","","","","","","",""
"1600874207-547","https://www.sgcarmart.com/new_cars/index.php","Audi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Audi","Audi A8 Diesel","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12468","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12468","null","null","null","null","null","null","null","null","Audi A8 Diesel(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600871112-141","https://www.sgcarmart.com/new_cars/index.php","Renault","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Renault","Renault Kangoo","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11702","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11702","null","null","null","null","null","null","null","null","Renault Kangoo","null","","","","","","","","","","","","","","","","","","",""
"1600871107-140","https://www.sgcarmart.com/new_cars/index.php","Renault","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Renault","Renault Zoe Electric","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12289","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12289","null","null","null","null","null","null","null","null","Renault Zoe Electric","null","","","","","","","","","","","","","","","","","","",""
"1600871681-221","https://www.sgcarmart.com/new_cars/index.php","MINI","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=MINI","MINI Electric","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12633","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12633","null","null","null","null","null","null","null","null","MINI Electric","null","","","","","","","","","","","","","","","","","","",""
"1600871363-172","https://www.sgcarmart.com/new_cars/index.php","Peugeot","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Peugeot","Peugeot 2008","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12643","Photos","https://www.sgcarmart.com/new_cars/newcars_photos.php?CarCode=12643","null","","null","null","null","null","null","null","Peugeot 2008","null","","","","","","","","","","","","","","","","","","",""
"1600870612-61","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota GR Supra","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12450","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12450","null","null","null","null","null","null","null","null","Toyota GR Supra","null","","","","","","","","","","","","","","","","","","",""
"1600874500-585","https://www.sgcarmart.com/new_cars/index.php","Alfa Romeo","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Alfa+Romeo","Alfa Romeo Stelvio","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12313","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12313","null","null","null","null","null","null","null","null","Alfa Romeo Stelvio(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600870435-31","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Vellfire Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12421","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12421","null","null","null","null","null","null","null","null","Toyota Vellfire Hybrid(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600873856-508","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW 4 Series Gran Coupe","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11600","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11600","null","null","null","null","null","null","null","null","BMW 4 Series Gran Coupe(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600873471-460","https://www.sgcarmart.com/new_cars/index.php","BMW M Series","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+M+Series","BMW M Series X4 M","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12614","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12614","null","null","null","null","null","null","null","null","BMW M Series X4 M","null","","","","","","","","","","","","","","","","","","",""
"1600870816-95","https://www.sgcarmart.com/new_cars/index.php","Subaru","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Subaru","Subaru WRX STI","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12555","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12555","null","null","null","null","null","null","null","null","Subaru WRX STI","null","","","","","","","","","","","","","","","","","","",""
"1600874188-544","https://www.sgcarmart.com/new_cars/index.php","Audi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Audi","Audi RS7 Sportback Mild Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12709","Photos","https://www.sgcarmart.com/new_cars/newcars_photos.php?CarCode=12709","null","","null","","null","null","null","null","Audi RS7 Sportback Mild Hybrid","null","","","","","","","","","","","","","","","","","","",""
"1600872062-279","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz C-Class Saloon","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12411","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12411","$196,888","$17,600 /yr","$78,755 (Maximum 60% loan)","$1,680 /mth","$740 /yr","$36,069","$42,497","$10,000 (Surcharge)","Mercedes-Benz C-Class Saloon","C180 Exclusive (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12411&Subcode=6734","1,595 cc","4-cylinder in-line 16-valve Turbocharged","225 km/h","15.2 km/L","unknown","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12411&Subcode=6734","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","115kW (154 bhp)"
"1600873585-475","https://www.sgcarmart.com/new_cars/index.php","BMW M Series","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+M+Series","BMW M Series M5 Sedan","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12336","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12336","null","null","null","null","null","null","null","null","BMW M Series M5 Sedan(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600873073-421","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Fit 2020 Venture Cars Edition","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12731","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12731","null","null","null","null","null","null","null","null","Honda Fit 2020 Venture Cars Edition(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600870353-19","https://www.sgcarmart.com/new_cars/index.php","Volkswagen","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Volkswagen","Volkswagen Sharan","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11056","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11056","null","null","null","null","null","null","null","null","Volkswagen Sharan","null","","","","","","","","","","","","","","","","","","",""
"1600871078-135","https://www.sgcarmart.com/new_cars/index.php","Rolls-Royce","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Rolls-Royce","Rolls-Royce Cullinan","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12299","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12299","null","null","null","null","null","null","null","null","Rolls-Royce Cullinan","null","","","","","","","","","","","","","","","","","","",""
"1600872879-399","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Fit 2020 Speedo Motoring Edition","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12443","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12443","null","null","null","null","null","null","null","null","Honda Fit 2020 Speedo Motoring Edition(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600871416-179","https://www.sgcarmart.com/new_cars/index.php","Opel","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Opel","Opel Vivaro","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12131","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12131","null","null","null","null","null","null","null","null","Opel Vivaro","null","","","","","","","","","","","","","","","","","","",""
"1600870561-52","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Harrier","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12747","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12747","null","null","null","null","null","null","null","null","Toyota Harrier(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600872724-380","https://www.sgcarmart.com/new_cars/index.php","Infiniti","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Infiniti","Infiniti QX80","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12321","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12321","null","null","null","null","null","null","null","null","Infiniti QX80","null","","","","","","","","","","","","","","","","","","",""
"1600873496-463","https://www.sgcarmart.com/new_cars/index.php","BMW M Series","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+M+Series","BMW M Series M240i Coupe","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12305","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12305","null","null","null","null","null","null","null","null","BMW M Series M240i Coupe(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600871538-198","https://www.sgcarmart.com/new_cars/index.php","Nissan","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Nissan","Nissan Note","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11260","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11260","$78,388","-","-","-","$508 /yr","-","-","$10,000 (Rebate)","Nissan Note","1.2 YOLO Edition (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11260&Subcode=7464","1,198 cc","3-cylinder in-line 12-valve DOHC CVTC","unknown","20 km/L","41 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11260&Subcode=7464","Yes","No","Yes","No","No","Yes","No","null","Yes","58kW (78 bhp)"
"1600872419-335","https://www.sgcarmart.com/new_cars/index.php","Lexus","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Lexus","Lexus ES 250","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12374","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12374","null","null","null","null","null","null","null","null","Lexus ES 250","null","","","","","","","","","","","","","","","","","","",""
"1600872821-392","https://www.sgcarmart.com/new_cars/index.php","Hyundai","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Hyundai","Hyundai Avante","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12399","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12399","$95,999","$8,700 /yr","$28,800 (Maximum 70% loan)","$956 /mth","$738 /yr","$18,281","$18,281","$0","Hyundai Avante","1.6 Elite (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12399&Subcode=6719","1,591 cc","4-cylinder in-line 16-valve DOHC","195 km/h","14.9 km/L","50 L","Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12399&Subcode=6719","Yes","Yes","Yes","No","No","Yes","Yes","null","Yes","94kW (126 bhp)"
"1600874114-536","https://www.sgcarmart.com/new_cars/index.php","Bentley","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Bentley","Bentley Mulsanne","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12242","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12242","null","null","null","null","null","null","null","null","Bentley Mulsanne(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600871908-259","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz S-Class","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11490","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11490","null","null","null","null","null","null","null","null","Mercedes-Benz S-Class(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600872533-353","https://www.sgcarmart.com/new_cars/index.php","Lamborghini","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Lamborghini","Lamborghini Huracan Spyder","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11779","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11779","null","null","null","null","null","null","null","null","Lamborghini Huracan Spyder","null","","","","","","","","","","","","","","","","","","",""
"1600871040-128","https://www.sgcarmart.com/new_cars/index.php","Rolls-Royce","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Rolls-Royce","Rolls-Royce Ghost Series II","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11750","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11750","null","null","null","null","null","null","null","null","Rolls-Royce Ghost Series II","null","","","","","","","","","","","","","","","","","","",""
"1600872584-361","https://www.sgcarmart.com/new_cars/index.php","Kia","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Kia","Kia Sorento","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12586","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12586","null","null","null","null","null","null","null","null","Kia Sorento","null","","","","","","","","","","","","","","","","","","",""
"1600870400-26","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Hilux","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12147","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12147","null","null","null","null","null","null","null","null","Toyota Hilux(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600872299-315","https://www.sgcarmart.com/new_cars/index.php","Maserati","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Maserati","Maserati GranTurismo","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=10540","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=10540","null","null","null","null","null","null","null","null","Maserati GranTurismo","null","","","","","","","","","","","","","","","","","","",""
"1600872042-277","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz GLA-Class 2020","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12746","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12746","null","null","null","null","null","null","null","null","Mercedes-Benz GLA-Class 2020","null","","","","","","","","","","","","","","","","","","",""
"1600872162-294","https://www.sgcarmart.com/new_cars/index.php","Mazda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mazda","Mazda 2 Hatchback","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12658","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12658","null","null","null","null","null","null","null","null","Mazda 2 Hatchback(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600873484-462","https://www.sgcarmart.com/new_cars/index.php","BMW M Series","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+M+Series","BMW M Series M850i Coupe","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12520","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12520","null","null","null","null","null","null","null","null","BMW M Series M850i Coupe(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600871129-144","https://www.sgcarmart.com/new_cars/index.php","Renault","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Renault","Renault Megane GT","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12020","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12020","null","null","null","null","null","null","null","null","Renault Megane GT","null","","","","","","","","","","","","","","","","","","",""
"1600872473-344","https://www.sgcarmart.com/new_cars/index.php","Land Rover","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Land+Rover","Land Rover Discovery","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12211","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12211","null","null","null","null","null","null","null","null","Land Rover Discovery","null","","","","","","","","","","","","","","","","","","",""
"1600872562-357","https://www.sgcarmart.com/new_cars/index.php","Kia","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Kia","Kia K2500","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12140","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12140","null","null","null","null","null","null","null","null","Kia K2500(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600872930-406","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Fit Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11571","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11571","null","null","null","null","null","null","null","null","Honda Fit Hybrid(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600870451-34","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Hilux Double Cab","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12330","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12330","null","null","null","null","null","null","null","null","Toyota Hilux Double Cab(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600871579-203","https://www.sgcarmart.com/new_cars/index.php","Mitsubishi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mitsubishi","Mitsubishi Fuso Canter","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11786","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11786","null","null","null","null","null","null","null","null","Mitsubishi Fuso Canter(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600872835-393","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Grace","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11791","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11791","null","null","null","null","null","null","null","null","Honda Grace(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600871034-127","https://www.sgcarmart.com/new_cars/index.php","Rolls-Royce","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Rolls-Royce","Rolls-Royce Phantom","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12703","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12703","null","null","null","null","null","null","null","null","Rolls-Royce Phantom","null","","","","","","","","","","","","","","","","","","",""
"1600871297-165","https://www.sgcarmart.com/new_cars/index.php","Porsche","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Porsche","Porsche Cayenne","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12270","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12270","$520,388","-","-","-","$3,944 /yr","-","-","$20,000 (Surcharge)","Porsche Cayenne","GTS 4.0 (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12270&Subcode=7738","3,996 cc","V8 Twin-Turbocharged","270 km/h","8.19 km/L","90 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12270&Subcode=7738","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","343kW (460 bhp)"
"1600872085-283","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz GLB-Class","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12687","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12687","null","null","null","null","null","null","null","null","Mercedes-Benz GLB-Class(Parallel Imported)","null","","","","","","","","","","","","","","","","","","",""
"1600873459-458","https://www.sgcarmart.com/new_cars/index.php","BMW M Series","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+M+Series","BMW M Series M850i Convertible","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12583","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12583","null","null","null","null","null","null","null","null","BMW M Series M850i Convertible","null","","","","","","","","","","","","","","","","","","",""
"1600874520-587","https://www.sgcarmart.com/new_cars/index.php","Alfa Romeo","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Alfa+Romeo","Alfa Romeo Giulia","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12258","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12258","$339,000","$29,600 /yr","$135,600 (Maximum 60% loan)","$2,893 /mth","$2,258 /yr","$63,034","$85,461","$20,000 (Surcharge)","Alfa Romeo Giulia","Quadrifoglio (A)","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12258&Subcode=6283","2,891 cc","V6 Bi-Turbo","307 km/h","12.1 km/L","58 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12258&Subcode=6283","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","375kW (503 bhp)"
"1600872579-360","https://www.sgcarmart.com/new_cars/index.php","Kia","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Kia","Kia Sorento Diesel","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11683","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11683","null","null","null","null","null","null","null","null","Kia Sorento Diesel","null","","","","","","","","","","","","","","","","","","",""
