web-scraper-order,web-scraper-start-url,categories,categories-href,openindiv,openindiv-href,pricinglink,pricinglink-href,Current_Price,Depreciation,Down_Payment,Installment,Road_Tax,OMV,ARF,VES,Vehicle Name,specslink,specslink-href,eng_cap,engine_type,top_speed,Fuel_consumption,tank_cap,veh_type,featureslink,featureslink-href,KeylessEntry,AutoWipers,AutoHeadlights,PaddleShift,ElectricPBrake,SmartKey,RemoteBoot,ElectricSeat,ReverseCam,Power
"1601047298-435","https://www.sgcarmart.com/new_cars/index.php","Fiat Professional","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Fiat+Professional","Fiat Professional Doblo Cargo","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11572","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11572","null","-","-","-","-","-","-","-","Fiat Professional Doblo Cargo","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11572","1,248 cc","4-cylinder in-line transversely mounted","159 km/h","20 km/L","60 L","Commercial","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11572&Subcode=6149","No","No","No","No","No","No","No","null","No","71kW (95 bhp)"
"1601048002-476","https://www.sgcarmart.com/new_cars/index.php","BMW ALPINA","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+ALPINA","BMW ALPINA D4 Bi-Turbo Coupe Diesel","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12376","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12376","$351,800","$29,200 /yr","$140,720 (Maximum 60% loan)","$3,002 /mth","$3,476 /yr (diesel)","$82,071","$119,728","$20,000 (Surcharge)","BMW ALPINA D4 Bi-Turbo Coupe Diesel","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12376","2,993 cc","6-cylinder in-line 24-valve Bi-Turbocharged","278 km/h","18.8 km/L","57 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12376&Subcode=6638","Yes","Yes","Yes","Yes","No","Yes","Yes","null","No","257kW (345 bhp)"
"1601039129-52","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Harrier","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12747","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12747","null","null","null","null","null","null","null","null","Toyota Harrier(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12747","1,986 cc","4-cylinder in-line","unknown","15.4 km/L","55 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12747&Subcode=7743","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","126kW (169 bhp)"
"1601040213-81","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Raize","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12635","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12635","null","null","null","null","null","null","null","null","Toyota Raize(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12635","996 cc","3-cylinder intercooled turbo","unknown","18.8 km/L","36 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12635&Subcode=7393","Yes","No","Yes","No","No","Yes","No","null","No","73kW (98 bhp)"
"1601043429-208","https://www.sgcarmart.com/new_cars/index.php","MINI","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=MINI","MINI John Cooper Works Convertible","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12312","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12312","null","-","-","-","$1,210 /yr","-","-","$0","MINI John Cooper Works Convertible","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12312","1,998 cc","4-cylinder in-line 16-valve Turbocharged","240 km/h","15.9 km/L","40 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12312&Subcode=6456","Yes","Yes","Yes","Yes","No","Yes","Yes","null","Yes","170kW (228 bhp)"
"1601048726-521","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW 2 Series Gran Tourer","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12255","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12255","$157,888","-","-","-","$684 /yr","-","-","$0","BMW 2 Series Gran Tourer","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12255","1,499 cc","3-cylinder 12-valve TwinPower Turbocharged","188 km/h","16.6 km/L","51 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12255&Subcode=6581","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","3-cylinder 12-valve TwinPower Turbocharged"
"1601043633-216","https://www.sgcarmart.com/new_cars/index.php","MINI","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=MINI","MINI One Clubman","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12659","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12659","$143,888","-","-","-","$684 /yr","-","-","$0","MINI One Clubman","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12659","1,499 cc","3-cylinder in-line 12-valve TwinPower Turbocharged","185 km/h","16.7 km/L","48 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12659&Subcode=7452","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","3-cylinder in-line 12-valve TwinPower Turbocharged"
"1601048881-527","https://www.sgcarmart.com/new_cars/index.php","Bentley","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Bentley","Bentley Mulsanne","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=10840","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=10840","null","-","-","-","$8,252 /yr","-","-","$20,000 (Surcharge)","Bentley Mulsanne","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=10840","6,750 cc","V8 Twin-Turbocharged","296 km/h","6.8 km/L","96 L","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=10840&Subcode=2310","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","377kW (506 bhp)"
"1601047545-452","https://www.sgcarmart.com/new_cars/index.php","BYD","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BYD","BYD T9R","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12752","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12752","null","-","-","-","-","-","-","-","BYD T9R","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12752","unknown","AC Permanent Magnet Synchronous Motor","90 km/h","unknown","unknown","Commercial","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12752&Subcode=7764","Unknown","No","Unknown","No","Unknown","No","No","null","Unknown","150kW (201 bhp)"
"1601049784-584","https://www.sgcarmart.com/new_cars/index.php","Alfa Romeo","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Alfa+Romeo","Alfa Romeo Giulia","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12258","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12258","$175,000","$15,400 /yr","$70,000 (Maximum 60% loan)","$1,493 /mth","$1,208 /yr","$35,628","$41,879","$10,000 (Surcharge)","Alfa Romeo Giulia","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12258","1,995 cc","4-cylinder in-line 16-valve Turbocharged","235 km/h","16.6 km/L","58 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12258&Subcode=6280","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","148kW (198 bhp)"
"1601040616-98","https://www.sgcarmart.com/new_cars/index.php","Subaru","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Subaru","Subaru BRZ","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11142","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11142","$143,800","-","-","-","$1,210 /yr","-","-","$10,000 (Surcharge)","Subaru BRZ","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11142","1,998 cc","4-cylinder Horizontally-opposed, 16-valve DOHC Boxer","226 km/h","12.8 km/L","50 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11142&Subcode=5257","Yes","No","Yes","No","No","Yes","Yes","null","No","147kW (197 bhp)"
"1601047203-428","https://www.sgcarmart.com/new_cars/index.php","Ford","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Ford","Ford Mustang Convertible","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11977","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11977","null","null","null","null","null","null","null","null","Ford Mustang Convertible(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11977","2,261 cc","4-cylinder 16-valve DOHC Turbocharged","250 km/h","10.2 km/L","59 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11977&Subcode=5436","Yes","No","Yes","Yes","No","Yes","Yes","null","Yes","233kW (312 bhp)"
"1601046757-401","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Stepwagon","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12280","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12280","null","null","null","null","null","null","null","null","Honda Stepwagon(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12280","1,496 cc","4-cylinder in-line 16-valve DOHC V-TEC Turbocharged","unknown","16 km/L","52 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12280&Subcode=7382","Yes","No","Yes","Yes","No","Yes","No","null","Yes","110kW (148 bhp)"
"1601040972-110","https://www.sgcarmart.com/new_cars/index.php","Ssangyong","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Ssangyong","Ssangyong Actyon Sports","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11235","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11235","$148,888","-","$14,889 (Maximum 90% loan)","$1,906 /mth","-","-","-","-","Ssangyong Actyon Sports","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11235","2,157 cc","4-cylinder 16-valve","174 km/h","14.5 km/L","unknown","Commercial","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11235&Subcode=6277","No","Yes","Yes","No","No","Yes","No","null","Yes","131kW (176 bhp)"
"1601038413-29","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Alphard","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11731","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11731","$237,888","$20,800 /yr","$95,155 (Maximum 60% loan)","$2,030 /mth","$1,792 /yr","$48,189","$59,465","$20,000 (Surcharge)","Toyota Alphard","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11731","2,494 cc","4-cylinder in-line 16-valve DOHC chain drive with Dual VVT-i","170 km/h","11.6 km/L","75 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11731&Subcode=4723","Yes","Yes","Yes","No","Yes","Yes","Yes","null","No","134kW (180 bhp)"
"1601044255-243","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz E-Class Cabriolet","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12184","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12184","null","null","null","null","null","null","null","null","Mercedes-Benz E-Class Cabriolet(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12184","1,991 cc","4-cylinder in-line 16-valve Turbocharged","234 km/h","13.8 km/L","66 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12184&Subcode=6348","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","135kW (181 bhp)"
"1601047515-450","https://www.sgcarmart.com/new_cars/index.php","Citroen","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Citroen","Citroen C5 Aircross","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12483","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12483","$124,999","$11,100 /yr","$50,000 (Maximum 60% loan)","$1,067 /mth","$742 /yr","$25,626","$27,876","$0","Citroen C5 Aircross","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12483","1,598 cc","4-cylinder in-line Turbocharged","219 km/h","17.5 km/L","60 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12483&Subcode=6995","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","133kW (178 bhp)"
"1601038157-17","https://www.sgcarmart.com/new_cars/index.php","Volkswagen","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Volkswagen","Volkswagen Polo","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12387","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12387","$104,900","$9,500 /yr","$31,470 (Maximum 70% loan)","$1,044 /mth","$392 /yr","$19,296","$19,296","$0","Volkswagen Polo","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12387","999 cc","3-cylinder in-line 12-valve TSI Turbocharged","200 km/h","20.4 km/L","40 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12387&Subcode=6672","Yes","Yes","Yes","Yes","No","Yes","No","null","No","85kW (114 bhp)"
"1601048036-478","https://www.sgcarmart.com/new_cars/index.php","BMW ALPINA","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+ALPINA","BMW ALPINA B5 Biturbo Touring","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12511","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12511","$577,800","-","$231,120 (Maximum 60% loan)","$4,930 /mth","$4,568 /yr","-","-","$20,000 (Surcharge)","BMW ALPINA B5 Bi-Turbo Touring","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12511","4,395 cc","V8 TwinPower Turbocharged","322 km/h","9 km/L","68 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12511&Subcode=7053","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Unknown","V8 TwinPower Turbocharged"
"1601038232-21","https://www.sgcarmart.com/new_cars/index.php","Volkswagen","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Volkswagen","Volkswagen Touran","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11912","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11912","$129,900","$11,700 /yr","$51,960 (Maximum 60% loan)","$1,108 /mth","$624 /yr","$23,828","$25,359","$0","Volkswagen Touran","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11912","1,395 cc","4-cylinder in-line 16-valve TSI Turbocharged","209 km/h","17.9 km/L","58 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11912&Subcode=5680","No","Yes","Yes","No","Yes","No","No","null","Yes","110kW (148 bhp)"
"1601049679-579","https://www.sgcarmart.com/new_cars/index.php","Aston Martin","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Aston+Martin","Aston Martin Vantage","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12304","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12304","null","-","-","-","$3,922 /yr","$140,036","$224,065","$20,000 (Surcharge)","Aston Martin Vantage","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12304","3,982 cc","V8 QOHC Twin Turbocharged","314 km/h","9.7 km/L","73 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12304&Subcode=6442","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","375kW (503 bhp)"
"1601044958-284","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz GLB-Class Vincar Edition","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12693","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12693","null","null","null","null","null","null","null","null","Mercedes-Benz GLB-Class Vincar Edition(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12693","1,332 cc","4-cylinder in-line 16-valve Turbocharged","207 km/h","14.2 km/L","52 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12693&Subcode=7573","Yes","Yes","Yes","Yes","Yes","No","Yes","null","Yes","120kW (161 bhp)"
"1601044767-272","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz GLC-Class","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11798","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11798","null","null","null","null","null","null","null","null","Mercedes-Benz GLC-Class(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11798","1,991 cc","4-cylinder in-line 16-valve Turbocharged","222 km/h","14.1 km/L","66 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11798&Subcode=5270","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","No","157kW (211 bhp)"
"1601038078-14","https://www.sgcarmart.com/new_cars/index.php","Volkswagen","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Volkswagen","Volkswagen Beetle","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11191","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11191","$123,400","$11,300 /yr","$49,360 (Maximum 60% loan)","$1,053 /mth","$508 /yr","$20,361","$20,505","$0","Volkswagen Beetle","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11191","1,197 cc","4-cylinder in-line TSI","180 km/h","14.1 km/L","55 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11191&Subcode=3268","No","Yes","No","No","No","Yes","Yes","null","No","77kW (103 bhp)"
"1601044980-286","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz GLE-Class Mild Hybrid F1 Auto Cars Edition","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12477","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12477","null","null","null","null","null","null","null","null","Mercedes-Benz GLE-Class Mild Hybrid F1 Auto Cars Edition(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12477","2,999 cc","6-cylinder in-line 24-valve","250 km/h","11.5 km/L","85 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12477&Subcode=6929","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","270kW (362 bhp)"
"1601037837-8","https://www.sgcarmart.com/new_cars/index.php","Volvo","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Volvo","Volvo XC40","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12180","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12180","$177,000","$16,000 /yr","$70,800 (Maximum 60% loan)","$1,510 /mth","$1,176 /yr","$30,619","$34,867","$10,000 (Surcharge)","Volvo XC40","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12180","1,969 cc","4-cylinder in-line 16-valve Turbocharged","210 km/h","13.9 km/L","54 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12180&Subcode=6564","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","139kW (187 bhp)"
"1601048910-529","https://www.sgcarmart.com/new_cars/index.php","Bentley","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Bentley","Bentley Flying Spur","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11342","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11342","null","-","-","-","$3,940 /yr","$184,783","$304,609","$20,000 (Surcharge)","Bentley Flying Spur","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11342","3,993 cc","V8 Twin-Turbocharged","295 km/h","9.2 km/L","90 L","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11342&Subcode=4115","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","373kW (500 bhp)"
"1601046208-360","https://www.sgcarmart.com/new_cars/index.php","Kia","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Kia","Kia Sorento Diesel","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11683","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11683","$146,999","$13,000 /yr","$58,800 (Maximum 60% loan)","$1,254 /mth","$2,226 /yr (diesel)","$30,129","$34,181","$10,000 (Surcharge)","Kia Sorento Diesel","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11683","2,199 cc","Common Rail Direct Injection","203 km/h","16.1 km/L","71 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11683&Subcode=4550","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","147kW (197 bhp)"
"1601038292-24","https://www.sgcarmart.com/new_cars/index.php","Volkswagen","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Volkswagen","Volkswagen Golf","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11262","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11262","$114,900","$10,500 /yr","$34,470 (Maximum 70% loan)","$1,144 /mth","$624 /yr","$19,973","$19,973","$0","Volkswagen Golf","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11262","1,395 cc","4-cylinder 16-valve TSI Turbocharged","204 km/h","18.8 km/L","50 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11262&Subcode=7673","Yes","Yes","Yes","No","Yes","Yes","Unknown","null","Yes","92kW (123 bhp)"
"1601049699-580","https://www.sgcarmart.com/new_cars/index.php","Aston Martin","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Aston+Martin","Aston Martin DB11","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11850","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11850","null","-","-","-","$3,922 /yr","$218,181","$364,726","$20,000 (Surcharge)","Aston Martin DB11","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11850","3,982 cc","V8 Biturbo","301 km/h","10.1 km/L","78 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11850&Subcode=6318","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","375kW (503 bhp)"
"1601043620-215","https://www.sgcarmart.com/new_cars/index.php","MINI","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=MINI","MINI John Cooper Works Clubman","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12090","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12090","null","-","-","-","$1,210 /yr","-","-","$10,000 (Surcharge)","MINI John Cooper Works Clubman","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12090","1,998 cc","4-cylinder in-line 16-valve TwinPower Turbocharged","250 km/h","13 km/L","48 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12090&Subcode=7447","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","4-cylinder in-line 16-valve TwinPower Turbocharged"
"1601046324-369","https://www.sgcarmart.com/new_cars/index.php","Jeep","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Jeep","Jeep Wrangler Sahara 4-Door","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12431","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12431","$239,999","$21,400 /yr","$96,000 (Maximum 60% loan)","$2,048 /mth","$1,208 /yr","$42,767","$51,874","$20,000 (Surcharge)","Jeep Wrangler Sahara 4-Door","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12431","1,995 cc","4-cylinder in-line 16-valve Turbocharged","199 km/h","11.6 km/L","81.4 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12431&Subcode=6841","Yes","No","Yes","No","Yes","Yes","No","null","Yes","200kW (268 bhp)"
"1601045988-346","https://www.sgcarmart.com/new_cars/index.php","Land Rover","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Land+Rover","Land Rover Range Rover","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12730","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12730","$897,999","-","$359,200 (Maximum 60% loan)","$7,662 /mth","$5,512 /yr","-","-","-","Land Rover Range Rover","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12730","4,999 cc","V8 Supercharged","225 km/h","unknown","104 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12730&Subcode=7660","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","386kW (518 bhp)"
"1601048422-501","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW 7 Series","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11839","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11839","null","null","null","null","null","null","null","null","BMW 7 Series(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11839","2,998 cc","6-cylinder in-line 24-valve TwinPower Turbocharged","250 km/h","14.3 km/L","78 L","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11839&Subcode=5088","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","6-cylinder in-line 24-valve TwinPower Turbocharged"
